ride_id,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_tickets
6636,05-12-17,7:06,Kijauri,Bus,49,10.0
6637,11-03-18,10:30,Kisii,shuttle,11,10.0
6638,11-03-18,10:20,Kisii,shuttle,11,11.0
6639,11-03-18,10:10,Kisii,shuttle,11,10.0
6640,11-03-18,10:00,Kisii,shuttle,11,8.0
6641,11-03-18,9:50,Kisii,shuttle,11,8.0
6642,11-03-18,9:40,Kisii,shuttle,11,11.0
6643,11-03-18,9:30,Kisii,shuttle,11,8.0
6644,05-12-17,5:00,Keumbu,shuttle,11,2.0
6645,11-03-18,9:20,Kisii,shuttle,11,11.0
6646,05-12-17,9:00,Keroka,shuttle,11,2.0
6647,11-03-18,9:10,Kisii,shuttle,11,11.0
6648,05-12-17,5:10,Keumbu,shuttle,11,1.0
6649,11-03-18,9:00,Kisii,shuttle,11,8.0
6650,05-12-17,6:30,Keroka,shuttle,11,1.0
6651,05-12-17,7:08,Rongo,Bus,49,2.0
6652,05-12-17,5:30,Keumbu,shuttle,11,1.0
6653,11-03-18,8:50,Kisii,shuttle,11,8.0
6654,05-12-17,7:08,Awendo,Bus,49,2.0
6655,05-12-17,7:04,Homa Bay,Bus,49,23.0
6661,11-03-18,8:40,Kisii,shuttle,11,7.0
6664,11-03-18,8:30,Kisii,shuttle,11,10.0
6665,11-03-18,8:20,Kisii,shuttle,11,6.0
6666,06-12-17,7:12,Migori,Bus,49,26.0
6667,06-12-17,7:09,Homa Bay,Bus,49,15.0
6668,11-03-18,8:10,Kisii,shuttle,11,10.0
6669,11-03-18,8:00,Kisii,shuttle,11,8.0
6670,06-12-17,7:04,Keroka,Bus,49,1.0
6671,11-03-18,7:50,Kisii,shuttle,11,11.0
6672,06-12-17,8:10,Keroka,shuttle,11,10.0
6673,06-12-17,7:14,Rongo,Bus,49,9.0
6674,11-03-18,7:40,Kisii,shuttle,11,9.0
6675,11-03-18,7:30,Kisii,shuttle,11,8.0
6676,11-03-18,7:02,Kisii,Bus,49,1.0
6677,11-03-18,7:01,Kisii,Bus,49,12.0
6678,11-03-18,7:15,Kisii,Bus,49,2.0
6679,06-12-17,7:13,Rongo,Bus,49,2.0
6680,06-12-17,9:10,Keroka,shuttle,11,5.0
6681,06-12-17,7:05,Rongo,Bus,49,10.0
6682,06-12-17,9:00,Keroka,shuttle,11,11.0
6683,06-12-17,8:50,Keroka,shuttle,11,4.0
6684,06-12-17,8:40,Keroka,shuttle,11,4.0
6685,06-12-17,8:30,Keroka,shuttle,11,5.0
6686,06-12-17,7:02,Oyugis,Bus,49,4.0
6687,11-03-18,7:20,Kisii,shuttle,11,10.0
6688,11-03-18,6:58,Kisii,shuttle,11,11.0
6689,06-12-17,7:04,Rongo,Bus,49,6.0
6690,06-12-17,9:30,Kijauri,shuttle,11,1.0
6691,06-12-17,7:09,Rongo,Bus,49,5.0
6692,11-03-18,6:50,Kisii,shuttle,11,8.0
6693,06-12-17,8:00,Keroka,shuttle,11,3.0
6694,06-12-17,7:50,Keroka,shuttle,11,4.0
6695,06-12-17,7:40,Keroka,shuttle,11,6.0
6696,06-12-17,7:30,Keroka,shuttle,11,5.0
6697,06-12-17,7:30,Kijauri,shuttle,11,3.0
6698,06-12-17,7:20,Keroka,shuttle,11,6.0
6699,06-12-17,7:10,Keroka,shuttle,11,6.0
6700,06-12-17,7:00,Keroka,shuttle,11,5.0
6701,11-03-18,7:00,Kisii,shuttle,11,1.0
6702,11-03-18,5:30,Kisii,shuttle,11,1.0
6703,06-12-17,6:50,Keroka,shuttle,11,9.0
6705,06-12-17,6:30,Keroka,shuttle,11,11.0
6706,06-12-17,5:50,Keroka,shuttle,11,11.0
6708,06-12-17,6:20,Keroka,shuttle,11,11.0
6709,06-12-17,6:10,Keroka,shuttle,11,11.0
6710,06-12-17,6:00,Keroka,shuttle,11,11.0
6711,10-03-18,5:10,Kisii,shuttle,11,1.0
6712,10-03-18,5:00,Kisii,shuttle,11,5.0
6714,06-12-17,7:50,Kijauri,shuttle,11,2.0
6715,06-12-17,5:40,Keroka,shuttle,11,11.0
6719,10-03-18,7:06,Kisii,Bus,49,2.0
6720,06-12-17,5:30,Keroka,shuttle,11,11.0
6721,10-03-18,10:52,Kisii,shuttle,11,4.0
6722,10-03-18,9:50,Kisii,shuttle,11,1.0
6723,10-03-18,5:50,Kisii,shuttle,11,1.0
6724,10-03-18,9:10,Kisii,shuttle,11,1.0
6725,06-12-17,5:20,Keroka,shuttle,11,11.0
6726,10-03-18,5:40,Kisii,shuttle,11,1.0
6727,10-03-18,5:30,Kisii,shuttle,11,1.0
6730,06-12-17,5:10,Keroka,shuttle,11,11.0
6731,09-03-18,5:00,Kisii,shuttle,11,6.0
6732,06-12-17,7:12,Rongo,Bus,49,1.0
6733,06-12-17,5:00,Keroka,shuttle,11,8.0
6737,06-12-17,7:00,Rongo,Bus,49,3.0
6741,06-12-17,7:07,Keroka,Bus,49,4.0
6742,06-12-17,7:06,Keroka,Bus,49,1.0
6743,06-12-17,7:11,Rongo,Bus,49,1.0
6744,06-12-17,7:00,Kijauri,shuttle,11,3.0
6746,09-03-18,7:04,Kisii,Bus,49,3.0
6747,06-12-17,7:15,Migori,Bus,49,33.0
6748,06-12-17,8:50,Kijauri,shuttle,11,1.0
6749,06-12-17,7:04,Homa Bay,Bus,49,26.0
6750,06-12-17,7:07,Keumbu,Bus,49,1.0
6752,09-03-18,11:04,Kisii,shuttle,11,1.0
6753,06-12-17,7:06,Kijauri,Bus,49,6.0
6754,09-03-18,10:54,Kisii,shuttle,11,7.0
6760,09-03-18,10:53,Kisii,shuttle,11,8.0
6762,09-03-18,10:52,Kisii,shuttle,11,8.0
6764,06-12-17,6:10,Kijauri,shuttle,11,1.0
6765,06-12-17,5:00,Kijauri,shuttle,11,1.0
6766,09-03-18,10:51,Kisii,shuttle,11,10.0
6767,07-12-17,7:11,Rongo,Bus,49,1.0
6768,07-12-17,7:10,Rongo,Bus,49,7.0
6769,07-12-17,7:00,Rongo,Bus,49,3.0
6770,07-12-17,7:05,Rongo,Bus,49,19.0
6771,09-03-18,10:50,Kisii,shuttle,11,8.0
6772,07-12-17,7:08,Migori,Bus,49,5.0
6773,07-12-17,7:06,Keroka,Bus,49,1.0
6774,07-12-17,7:04,Rongo,Bus,49,8.0
6775,09-03-18,10:40,Kisii,shuttle,11,10.0
6776,07-12-17,7:08,Rongo,Bus,49,2.0
6777,07-12-17,7:14,Rongo,Bus,49,9.0
6778,07-12-17,7:12,Migori,Bus,49,33.0
6779,07-12-17,7:09,Homa Bay,Bus,49,16.0
6780,09-03-18,7:06,Kisii,Bus,49,17.0
6781,09-03-18,10:30,Kisii,shuttle,11,10.0
6782,07-12-17,7:13,Rongo,Bus,49,1.0
6783,09-03-18,10:20,Kisii,shuttle,11,10.0
6784,09-03-18,10:10,Kisii,shuttle,11,11.0
6785,09-03-18,10:00,Kisii,shuttle,11,11.0
6786,07-12-17,7:06,Kijauri,Bus,49,7.0
6787,09-03-18,7:08,Kisii,Bus,49,7.0
6788,09-03-18,9:50,Kisii,shuttle,11,10.0
6789,09-03-18,9:40,Kisii,shuttle,11,11.0
6790,09-03-18,9:30,Kisii,shuttle,11,8.0
6791,09-03-18,9:20,Kisii,shuttle,11,9.0
6792,09-03-18,9:10,Kisii,shuttle,11,11.0
6794,09-03-18,9:00,Kisii,shuttle,11,11.0
6795,09-03-18,8:50,Kisii,shuttle,11,7.0
6796,09-03-18,8:40,Kisii,shuttle,11,5.0
6797,09-03-18,8:30,Kisii,shuttle,11,2.0
6798,09-03-18,8:20,Kisii,shuttle,11,7.0
6799,09-03-18,8:10,Kisii,shuttle,11,11.0
6800,09-03-18,8:00,Kisii,shuttle,11,11.0
6801,07-12-17,6:10,Keroka,shuttle,11,6.0
6802,07-12-17,6:00,Keroka,shuttle,11,11.0
6803,07-12-17,5:50,Keroka,shuttle,11,11.0
6804,07-12-17,5:40,Keroka,shuttle,11,11.0
6805,09-03-18,7:50,Kisii,shuttle,11,10.0
6806,07-12-17,7:15,Migori,Bus,49,31.0
6807,09-03-18,7:03,Kisii,Bus,49,11.0
6808,09-03-18,7:40,Kisii,shuttle,11,11.0
6809,09-03-18,7:30,Kisii,shuttle,11,10.0
6810,07-12-17,8:50,Kijauri,shuttle,11,2.0
6811,09-03-18,7:20,Kisii,shuttle,11,10.0
6812,09-03-18,6:58,Kisii,shuttle,11,8.0
6813,09-03-18,7:00,Kisii,shuttle,11,9.0
6814,09-03-18,6:50,Kisii,shuttle,11,9.0
6815,07-12-17,8:10,Kijauri,shuttle,11,1.0
6816,09-03-18,6:40,Kisii,shuttle,11,8.0
6817,07-12-17,7:20,Kijauri,shuttle,11,2.0
6818,09-03-18,6:30,Kisii,shuttle,11,1.0
6821,07-12-17,5:30,Keroka,shuttle,11,11.0
6822,07-12-17,7:04,Kijauri,Bus,49,1.0
6823,08-03-18,5:10,Kisii,shuttle,11,9.0
6824,07-12-17,5:20,Keroka,shuttle,11,11.0
6826,07-12-17,5:10,Keroka,shuttle,11,11.0
6828,07-12-17,5:00,Keroka,shuttle,11,10.0
6835,08-03-18,7:04,Kisii,Bus,49,3.0
6836,08-03-18,7:06,Kisii,Bus,49,22.0
6837,08-03-18,9:40,Kisii,shuttle,11,8.0
6838,07-12-17,6:30,Keroka,shuttle,11,1.0
6839,08-03-18,9:50,Kisii,shuttle,11,1.0
6840,07-12-17,7:15,Rongo,Bus,49,1.0
6841,07-12-17,6:50,Kijauri,shuttle,11,4.0
6842,07-12-17,7:12,Rongo,Bus,49,1.0
6843,08-03-18,9:30,Kisii,shuttle,11,11.0
6844,07-12-17,7:09,Rongo,Bus,49,2.0
6845,08-03-18,9:20,Kisii,shuttle,11,8.0
6846,08-03-18,9:10,Kisii,shuttle,11,11.0
6847,07-12-17,6:30,Keumbu,shuttle,11,1.0
6848,08-03-18,8:20,Kisii,shuttle,11,10.0
6849,08-03-18,9:00,Kisii,shuttle,11,9.0
6850,08-03-18,7:07,Kisii,Bus,49,1.0
6851,08-03-18,8:50,Kisii,shuttle,11,10.0
6852,07-12-17,7:04,Homa Bay,Bus,49,28.0
6825,08-03-18,5:00,Kisii,shuttle,11,5.0
6853,08-03-18,8:40,Kisii,shuttle,11,11.0
6854,08-03-18,8:30,Kisii,shuttle,11,11.0
6859,08-03-18,8:10,Kisii,shuttle,11,9.0
6860,08-03-18,8:00,Kisii,shuttle,11,7.0
6862,07-12-17,7:10,Kijauri,shuttle,11,2.0
6863,07-12-17,19:06,Kijauri,Bus,49,3.0
6864,07-12-17,7:07,Kijauri,Bus,49,3.0
6865,08-12-17,7:01,Keroka,Bus,49,1.0
6866,08-12-17,7:10,Rongo,Bus,49,2.0
6867,08-12-17,7:06,Kijauri,Bus,49,1.0
6868,08-12-17,7:13,Rongo,Bus,49,3.0
6869,08-12-17,10:59,Kijauri,shuttle,11,4.0
6870,08-12-17,7:05,Rongo,Bus,49,26.0
6871,08-12-17,7:09,Homa Bay,Bus,49,36.0
6872,08-12-17,7:00,Rongo,Bus,49,4.0
6873,08-12-17,7:12,Migori,Bus,49,33.0
6874,08-12-17,11:00,Kijauri,shuttle,11,1.0
6875,08-12-17,7:10,Homa Bay,Bus,49,10.0
6876,08-12-17,7:14,Rongo,Bus,49,26.0
6877,08-03-18,7:50,Kisii,shuttle,11,1.0
6878,08-03-18,7:40,Kisii,shuttle,11,10.0
6879,08-03-18,7:30,Kisii,shuttle,11,11.0
6880,08-12-17,7:09,Rongo,Bus,49,1.0
6881,08-03-18,7:20,Kisii,shuttle,11,9.0
6882,08-03-18,6:58,Kisii,shuttle,11,11.0
6883,08-03-18,7:03,Kisii,Bus,49,13.0
6884,08-03-18,7:00,Kisii,shuttle,11,8.0
6885,08-12-17,6:50,Keumbu,shuttle,11,1.0
6886,08-12-17,10:40,Keroka,shuttle,11,5.0
6887,08-12-17,5:10,Keumbu,shuttle,11,1.0
6888,08-03-18,6:50,Kisii,shuttle,11,9.0
6889,08-03-18,7:02,Kisii,Bus,49,9.0
6890,08-03-18,6:40,Kisii,shuttle,11,7.0
6891,08-12-17,10:52,Keroka,shuttle,11,1.0
6892,08-12-17,7:08,Rongo,Bus,49,2.0
6893,08-12-17,7:06,Keroka,Bus,49,4.0
6894,08-03-18,6:30,Kisii,shuttle,11,7.0
6895,08-03-18,6:20,Kisii,shuttle,11,9.0
6896,08-12-17,7:07,Keroka,Bus,49,1.0
6897,08-03-18,6:10,Kisii,shuttle,11,8.0
6904,07-03-18,7:06,Kisii,Bus,49,16.0
6905,07-03-18,8:10,Kisii,shuttle,11,10.0
6906,07-03-18,8:20,Kisii,shuttle,11,9.0
6907,07-03-18,10:30,Kisii,shuttle,11,7.0
6908,07-03-18,10:20,Kisii,shuttle,11,9.0
6909,07-03-18,10:10,Kisii,shuttle,11,7.0
6910,07-03-18,10:00,Kisii,shuttle,11,9.0
6911,07-03-18,9:50,Kisii,shuttle,11,9.0
6912,07-03-18,9:40,Kisii,shuttle,11,5.0
6913,07-03-18,9:30,Kisii,shuttle,11,5.0
6914,07-03-18,9:20,Kisii,shuttle,11,5.0
6915,07-03-18,7:07,Kisii,Bus,49,1.0
6916,07-03-18,9:10,Kisii,shuttle,11,11.0
6917,07-03-18,9:00,Kisii,shuttle,11,11.0
6918,07-03-18,8:50,Kisii,shuttle,11,10.0
6919,07-03-18,8:40,Kisii,shuttle,11,11.0
6920,07-03-18,8:30,Kisii,shuttle,11,6.0
6921,07-03-18,19:06,Kisii,Bus,49,3.0
6922,07-03-18,8:00,Kisii,shuttle,11,9.0
6923,07-03-18,19:05,Kisii,Bus,49,19.0
6924,07-03-18,7:40,Kisii,shuttle,11,9.0
6925,07-03-18,7:50,Kisii,shuttle,11,11.0
6926,07-03-18,7:30,Kisii,shuttle,11,8.0
6927,07-03-18,7:08,Kisii,Bus,49,6.0
6928,07-03-18,7:20,Kisii,shuttle,11,10.0
6929,07-03-18,6:58,Kisii,shuttle,11,7.0
6930,07-03-18,7:04,Kisii,Bus,49,6.0
6931,07-03-18,7:00,Kisii,shuttle,11,10.0
6932,07-03-18,7:03,Kisii,Bus,49,1.0
6933,07-03-18,6:50,Kisii,shuttle,11,6.0
6934,07-03-18,6:40,Kisii,shuttle,11,11.0
6935,08-12-17,7:07,Kijauri,Bus,49,1.0
6936,08-12-17,7:12,Rongo,Bus,49,1.0
6937,07-03-18,6:30,Kisii,shuttle,11,8.0
6938,07-03-18,6:20,Kisii,shuttle,11,1.0
6939,07-03-18,5:00,Kisii,shuttle,11,1.0
6943,08-12-17,7:08,Migori,Bus,49,1.0
6944,08-12-17,5:00,Keumbu,shuttle,11,1.0
6947,06-03-18,9:40,Kisii,shuttle,11,10.0
6948,08-12-17,7:04,Homa Bay,Bus,49,30.0
6949,06-03-18,7:04,Kisii,Bus,49,8.0
6950,06-03-18,6:30,Kisii,shuttle,11,4.0
6951,08-12-17,6:30,Keroka,shuttle,11,1.0
6952,08-12-17,7:15,Migori,Bus,49,25.0
6953,06-03-18,7:06,Kisii,Bus,49,8.0
6954,08-12-17,6:30,Kijauri,shuttle,11,1.0
6955,08-12-17,6:10,Kijauri,shuttle,11,4.0
6956,08-12-17,7:04,Rongo,Bus,49,5.0
6957,06-03-18,9:30,Kisii,shuttle,11,9.0
6958,06-03-18,10:10,Kisii,shuttle,11,1.0
6959,06-03-18,10:00,Kisii,shuttle,11,6.0
6965,06-03-18,9:50,Kisii,shuttle,11,11.0
6966,08-12-17,6:40,Kijauri,shuttle,11,1.0
6967,06-03-18,7:07,Kisii,Bus,49,1.0
6968,09-12-17,7:00,Rongo,Bus,49,6.0
6969,09-12-17,7:14,Rongo,Bus,49,7.0
6970,09-12-17,7:05,Rongo,Bus,49,6.0
6971,06-03-18,9:20,Kisii,shuttle,11,10.0
6972,09-12-17,7:12,Migori,Bus,49,41.0
6973,06-03-18,9:10,Kisii,shuttle,11,11.0
6974,09-12-17,7:06,Kijauri,Bus,49,5.0
6975,09-12-17,7:07,Keroka,Bus,49,4.0
6976,06-03-18,9:00,Kisii,shuttle,11,8.0
6977,06-03-18,8:50,Kisii,shuttle,11,11.0
6978,09-12-17,5:00,Keroka,shuttle,11,1.0
6979,09-12-17,7:06,Keroka,Bus,49,2.0
6980,06-03-18,8:40,Kisii,shuttle,11,9.0
6981,06-03-18,8:30,Kisii,shuttle,11,11.0
6982,09-12-17,9:50,Kijauri,shuttle,11,2.0
6983,09-12-17,7:15,Migori,Bus,49,13.0
6984,06-03-18,8:20,Kisii,shuttle,11,10.0
6985,09-12-17,7:04,Rongo,Bus,49,14.0
6986,06-03-18,8:10,Kisii,shuttle,11,11.0
6987,06-03-18,8:00,Kisii,shuttle,11,11.0
6988,06-03-18,7:50,Kisii,shuttle,11,11.0
6989,06-03-18,7:40,Kisii,shuttle,11,11.0
6990,09-12-17,5:10,Keroka,shuttle,11,7.0
6992,09-12-17,8:40,Kijauri,shuttle,11,1.0
6993,09-12-17,8:30,Kijauri,shuttle,11,1.0
6994,09-12-17,7:09,Rongo,Bus,49,3.0
6995,06-03-18,7:30,Kisii,shuttle,11,11.0
6996,09-12-17,19:06,Kijauri,Bus,49,3.0
6997,06-03-18,7:20,Kisii,shuttle,11,11.0
6998,06-03-18,6:58,Kisii,shuttle,11,11.0
6999,09-12-17,19:05,Kijauri,Bus,49,1.0
7000,06-03-18,7:05,Kisii,Bus,49,1.0
7001,06-03-18,7:15,Kisii,Bus,49,19.0
7002,09-12-17,7:08,Rongo,Bus,49,2.0
7003,09-12-17,7:09,Homa Bay,Bus,49,11.0
7004,09-12-17,6:40,Kijauri,shuttle,11,1.0
7005,09-12-17,6:10,Kijauri,shuttle,11,1.0
7006,09-12-17,6:30,Keroka,shuttle,11,1.0
7007,09-12-17,7:04,Homa Bay,Bus,49,18.0
7010,06-03-18,7:00,Kisii,shuttle,11,10.0
7015,09-12-17,7:10,Rongo,Bus,49,1.0
7016,09-12-17,5:30,Kijauri,shuttle,11,2.0
7017,09-12-17,7:02,Kijauri,Bus,49,1.0
7018,10-12-17,7:04,Rongo,Bus,49,32.0
7019,10-12-17,7:00,Keroka,shuttle,11,7.0
7020,10-12-17,6:50,Keroka,shuttle,11,7.0
7021,10-12-17,7:05,Rongo,Bus,49,3.0
7022,06-03-18,6:50,Kisii,shuttle,11,10.0
7023,10-12-17,6:40,Keroka,shuttle,11,8.0
7024,10-12-17,6:30,Keroka,shuttle,11,11.0
7025,06-03-18,6:40,Kisii,shuttle,11,10.0
7026,10-12-17,6:10,Keroka,shuttle,11,3.0
7027,10-12-17,6:20,Keroka,shuttle,11,11.0
7028,10-12-17,7:12,Migori,Bus,49,28.0
7029,10-12-17,7:09,Homa Bay,Bus,49,20.0
7030,10-12-17,6:00,Keroka,shuttle,11,11.0
7031,10-12-17,5:50,Keroka,shuttle,11,11.0
7032,10-12-17,5:40,Keroka,shuttle,11,5.0
7033,10-12-17,5:30,Keroka,shuttle,11,6.0
7034,10-12-17,5:20,Keroka,shuttle,11,10.0
7035,10-12-17,5:10,Keroka,shuttle,11,10.0
7036,06-03-18,5:00,Kisii,shuttle,11,1.0
7037,10-12-17,5:00,Keroka,shuttle,11,8.0
7045,05-03-18,7:06,Kisii,Bus,49,21.0
7046,05-03-18,7:02,Kisii,Bus,49,17.0
7047,05-03-18,10:54,Kisii,shuttle,11,1.0
7048,05-03-18,10:53,Kisii,shuttle,11,8.0
7049,05-03-18,9:30,Kisii,shuttle,11,11.0
7050,05-03-18,7:07,Kisii,Bus,49,19.0
7051,10-12-17,7:14,Rongo,Bus,49,8.0
7052,05-03-18,10:52,Kisii,shuttle,11,10.0
7053,05-03-18,10:51,Kisii,shuttle,11,9.0
7054,10-12-17,7:09,Rongo,Bus,49,1.0
7055,05-03-18,10:50,Kisii,shuttle,11,11.0
7056,05-03-18,10:40,Kisii,shuttle,11,11.0
7057,05-03-18,10:30,Kisii,shuttle,11,1.0
7058,05-03-18,10:20,Kisii,shuttle,11,2.0
7059,05-03-18,10:10,Kisii,shuttle,11,8.0
7060,05-03-18,10:00,Kisii,shuttle,11,11.0
7061,05-03-18,9:50,Kisii,shuttle,11,9.0
7062,05-03-18,9:40,Kisii,shuttle,11,11.0
7063,05-03-18,9:20,Kisii,shuttle,11,7.0
7064,05-03-18,9:10,Kisii,shuttle,11,9.0
7065,05-03-18,9:00,Kisii,shuttle,11,10.0
7066,05-03-18,8:50,Kisii,shuttle,11,9.0
7067,05-03-18,7:08,Kisii,Bus,49,9.0
7068,05-03-18,8:40,Kisii,shuttle,11,8.0
7069,05-03-18,7:04,Kisii,Bus,49,2.0
7070,05-03-18,8:30,Kisii,shuttle,11,6.0
7071,05-03-18,8:20,Kisii,shuttle,11,10.0
7072,05-03-18,8:10,Kisii,shuttle,11,6.0
7073,05-03-18,7:01,Kisii,Bus,49,19.0
7074,05-03-18,8:00,Kisii,shuttle,11,9.0
7075,05-03-18,7:50,Kisii,shuttle,11,9.0
7076,05-03-18,7:40,Kisii,shuttle,11,8.0
7077,05-03-18,7:30,Kisii,shuttle,11,10.0
7078,05-03-18,7:20,Kisii,shuttle,11,5.0
7079,05-03-18,5:00,Kisii,shuttle,11,3.0
7083,10-12-17,5:00,Kijauri,shuttle,11,2.0
7082,04-03-18,6:30,Kisii,shuttle,11,3.0
7091,10-12-17,7:13,Migori,Bus,49,1.0
7095,04-03-18,6:58,Kisii,shuttle,11,11.0
7096,04-03-18,19:03,Kisii,Bus,49,1.0
7097,04-03-18,10:52,Kisii,shuttle,11,8.0
7098,10-12-17,7:07,Kijauri,Bus,49,1.0
7099,04-03-18,6:20,Kisii,shuttle,11,1.0
7100,04-03-18,11:07,Kisii,shuttle,11,5.0
7101,04-03-18,11:06,Kisii,shuttle,11,9.0
7102,10-12-17,6:50,Kijauri,shuttle,11,1.0
7103,04-03-18,11:05,Kisii,shuttle,11,11.0
7104,10-12-17,7:15,Rongo,Bus,49,1.0
7105,04-03-18,11:04,Kisii,shuttle,11,11.0
7106,04-03-18,7:07,Kisii,Bus,49,1.0
7108,04-03-18,11:03,Kisii,shuttle,11,10.0
7107,04-03-18,8:00,Kisii,shuttle,11,9.0
7109,04-03-18,19:04,Kisii,Bus,49,40.0
7110,10-12-17,7:15,Migori,Bus,49,35.0
7111,10-12-17,7:06,Keroka,Bus,49,1.0
7112,10-12-17,7:00,Migori,Bus,49,3.0
7113,10-12-17,7:04,Homa Bay,Bus,49,8.0
7114,10-12-17,7:06,Kijauri,Bus,49,1.0
7115,10-12-17,5:30,Kijauri,shuttle,11,4.0
7120,10-12-17,7:11,Rongo,Bus,49,2.0
7121,04-03-18,11:02,Kisii,shuttle,11,8.0
7122,04-03-18,11:01,Kisii,shuttle,11,11.0
7123,04-03-18,11:00,Kisii,shuttle,11,8.0
7124,04-03-18,10:59,Kisii,shuttle,11,6.0
7125,11-12-17,7:14,Rongo,Bus,49,10.0
7126,04-03-18,10:58,Kisii,shuttle,11,10.0
7127,04-03-18,10:57,Kisii,shuttle,11,9.0
7128,04-03-18,10:56,Kisii,shuttle,11,10.0
7129,11-12-17,7:04,Rongo,Bus,49,19.0
7130,04-03-18,10:55,Kisii,shuttle,11,11.0
7131,11-12-17,7:12,Migori,Bus,49,37.0
7132,11-12-17,7:09,Homa Bay,Bus,49,24.0
7133,11-12-17,5:40,Kijauri,shuttle,11,1.0
7135,11-12-17,10:10,Keroka,shuttle,11,1.0
7136,04-03-18,10:54,Kisii,shuttle,11,10.0
7137,11-12-17,7:05,Rongo,Bus,49,6.0
7138,04-03-18,10:53,Kisii,shuttle,11,11.0
7139,04-03-18,10:51,Kisii,shuttle,11,11.0
7140,04-03-18,10:30,Kisii,shuttle,11,5.0
7141,04-03-18,10:50,Kisii,shuttle,11,6.0
7142,04-03-18,10:40,Kisii,shuttle,11,11.0
7143,11-12-17,7:04,Keroka,Bus,49,1.0
7144,11-12-17,7:15,Migori,Bus,49,23.0
7145,11-12-17,8:40,Kijauri,shuttle,11,1.0
7146,11-12-17,7:06,Kijauri,Bus,49,2.0
7147,11-12-17,7:07,Kijauri,Bus,49,1.0
7148,11-12-17,6:40,Kijauri,shuttle,11,1.0
7149,11-12-17,7:04,Homa Bay,Bus,49,16.0
7150,04-03-18,10:20,Kisii,shuttle,11,7.0
7151,04-03-18,10:10,Kisii,shuttle,11,11.0
7152,11-12-17,7:10,Rongo,Bus,49,1.0
7158,04-03-18,7:01,Kisii,Bus,49,6.0
7159,12-12-17,7:14,Rongo,Bus,49,18.0
7160,12-12-17,7:04,Rongo,Bus,49,13.0
7161,12-12-17,7:04,Kijauri,Bus,49,1.0
7162,12-12-17,7:12,Migori,Bus,49,44.0
7163,12-12-17,7:09,Homa Bay,Bus,49,23.0
7164,12-12-17,7:10,Homa Bay,Bus,49,7.0
7165,12-12-17,7:13,Rongo,Bus,49,2.0
7166,04-03-18,9:50,Kisii,shuttle,11,8.0
7167,04-03-18,10:00,Kisii,shuttle,11,9.0
7168,04-03-18,7:03,Kisii,Bus,49,14.0
7169,04-03-18,9:40,Kisii,shuttle,11,4.0
7170,04-03-18,9:30,Kisii,shuttle,11,7.0
7171,04-03-18,9:20,Kisii,shuttle,11,8.0
7172,04-03-18,9:10,Kisii,shuttle,11,6.0
7173,04-03-18,9:00,Kisii,shuttle,11,10.0
7175,04-03-18,8:50,Kisii,shuttle,11,6.0
7176,04-03-18,7:02,Kisii,Bus,49,16.0
7177,04-03-18,8:40,Kisii,shuttle,11,11.0
7178,04-03-18,8:30,Kisii,shuttle,11,11.0
7179,04-03-18,8:20,Kisii,shuttle,11,8.0
7180,04-03-18,8:10,Kisii,shuttle,11,9.0
7181,04-03-18,5:00,Kisii,shuttle,11,1.0
7184,12-12-17,7:04,Keroka,Bus,49,1.0
7188,03-03-18,7:02,Kisii,Bus,49,1.0
7189,03-03-18,7:06,Kisii,Bus,49,4.0
7190,03-03-18,10:54,Kisii,shuttle,11,2.0
7192,03-03-18,7:07,Kisii,Bus,49,1.0
7193,03-03-18,5:50,Kisii,shuttle,11,1.0
7194,03-03-18,5:40,Kisii,shuttle,11,1.0
7196,03-03-18,5:00,Kisii,shuttle,11,1.0
7199,02-03-18,5:20,Kisii,shuttle,11,1.0
7200,02-03-18,5:10,Kisii,shuttle,11,2.0
7201,12-12-17,7:05,Rongo,Bus,49,2.0
7206,02-03-18,7:04,Kisii,Bus,49,3.0
7207,02-03-18,10:59,Kisii,shuttle,11,1.0
7208,02-03-18,10:58,Kisii,shuttle,11,4.0
7209,02-03-18,7:06,Kisii,Bus,49,10.0
7210,12-12-17,7:06,Kijauri,Bus,49,1.0
7211,02-03-18,7:14,Kisii,Bus,49,3.0
7212,02-03-18,10:57,Kisii,shuttle,11,11.0
7213,12-12-17,5:50,Kijauri,shuttle,11,2.0
7214,02-03-18,10:56,Kisii,shuttle,11,8.0
7215,12-12-17,7:15,Migori,Bus,49,18.0
7216,12-12-17,5:40,Kijauri,shuttle,11,1.0
7217,12-12-17,7:04,Homa Bay,Bus,49,20.0
7218,02-03-18,10:55,Kisii,shuttle,11,10.0
7219,02-03-18,10:54,Kisii,shuttle,11,10.0
7220,02-03-18,10:53,Kisii,shuttle,11,10.0
7221,02-03-18,10:52,Kisii,shuttle,11,10.0
7222,02-03-18,10:40,Kisii,shuttle,11,11.0
7223,12-12-17,5:00,Keumbu,shuttle,11,1.0
7226,02-03-18,10:50,Kisii,shuttle,11,1.0
7229,02-03-18,10:30,Kisii,shuttle,11,11.0
7230,13-12-17,7:04,Rongo,Bus,49,13.0
7231,13-12-17,7:14,Rongo,Bus,49,21.0
7232,13-12-17,7:12,Migori,Bus,49,45.0
7233,13-12-17,7:09,Homa Bay,Bus,49,26.0
7234,13-12-17,7:13,Migori,Bus,49,1.0
